name,country,state,address,reg_no,product_codes,device_names,device_class,specialty,k_numbers,source
"Cutters Foam Fabricating, Inc.",US,IN,28652 Phillip Street Elkhart IN US 46514,3032847786,IKY,Mattress; Flotation Therapy; Non-Powered,1,General Hospital,,openFDA
DENTECH CORP.,JP,JP,"53 SHIMIZU-CHO, ITABASHI-KU TOKYO JP",9611450,EKF,Instrument; Contouring; Matrix; Operative,1,Dental,,openFDA
HEBUMEDICAL GMBH,DE,DE,BADSTRASSE 8 TUTTLINGEN Baden-Wurttemberg DE,9611112,FSM; HBG; JEX; KAI; JYJ; GFI; JYW; HNW; LRY; KOA; FZX; HHM; JYR; FHL; OLO; JOL; FFO,Tray; Surgical; Instrument; Drills; Burrs; Trephines & Accessories (Manual); Plier; Orthodontic; Mirror; Ent; Gauge; Measuring; Osteotome; Manual; Press; Vein; Dilator; Lachrymal; Punch; Surgical Instruments; G-U; Manual (And Accessories); Guide; Sound; Uterine; Nipper; Malleus; Scoop; Orthopedic Stereotaxic Instrument; Catheter And Tip; Suction; Retractor; Self-Retaining,1; 2,"General, Plastic Surgery; Neurology; Dental; Ear, Nose, Throat; Ophthalmic; Gastroenterology, Urology; Obstetrics/Gynecology; General Hospital",,openFDA
INNATE SRL,IT,IT,Viale dell'industria 11/13 Novi Ligure Alessandria IT,,NUC,Lubricant; Personal,2,Obstetrics/Gynecology,,openFDA
Nanjing Easthigh Measurement Co Ltd,CN,CN,"77 Tangtong Lu, Hushu Town Nanjing Jiangsu CN",3007047906,FRI,Scale; Stand-On; Patient,1,General Hospital,,openFDA
Jabil Switzerland Manufacturing GmbH (Bettlach),CH,CH,Muracherstrasse 3 Bettlach Solothurn CH,3015882686,HSB; HWB; MQN,Rod; Fixation; Intramedullary And Accessories; Extractor; External Mandibular Fixator And/Or Distractor,2; 1,Orthopedic; Dental,,openFDA
FOUR D RUBBER CO LTD,GB,GB,Slack Lane HEANOR Derbyshire GB,8021853,ION,Exerciser; Non-Measuring,1,Physical Medicine,,openFDA
Novanta Medical GmbH,DE,DE,ALTE POST STR. 11 LUDWIGSSTADT Bavaria DE,8043980,GCJ; LMB,Laparoscope; General & Plastic Surgery; Device; Digital Image Storage; Radiological,2; 1,"Gastroenterology, Urology; Radiology",,openFDA
"Ya Horng Electronic Co., Ltd.",TW,TW,"No.35, Shalun, Anding Dist., Tainan TW",3001149827,DPS; SDV; DQD,Electrocardiograph; Clinical Electronic Thermometer; Stethoscope; Electronic,2,Cardiovascular; General Hospital,,openFDA
Olive Branch Distribution Center,US,MS,7437 Polk Lane Olive Branch MS US 38654,3016050940,KWP; MNI; MNH; NKB; GFC; GEA; MAX; HWT; MQP; OVD; ODP; DZK; OWI; BWN; LOF; HTD; KWQ; MBP; MQV; GXP; HXR; PGM; GWG,Appliance; Fixation; Spinal Interlaminal; Orthosis; Spinal Pedicle Fixation; Spondylolisthesis Spinal Fixation; Thoracolumbosacral Pedicle Screw System; Driver; Surgical; Pin; Cannula; General & Plastic Surgery; Intervertebral Fusion Device With Bone Graft; Lumbar; Template; Spinal Vertebral Body Replacement Device; Intervertebral Fusion Device With Integrated Fixation; Cervical; Wire; Intraosseous; Bone Fixation Cerclage; Sublaminar; Table And Attachments; Operating-Room; Stimulator; Bone Growth; Non-Invasive; Forceps; Spinal Intervertebral Body; Filler; Bone Void; Osteoinduction (W/O Human Growth Factor); Calcium Compound; Methyl Methacrylate For Cranioplasty; Spatula; Orthopedic; Growing Rod System; Endoscope; Neurological,2; 1,"Orthopedic; General, Plastic Surgery; Dental; Neurology",,openFDA
PROVIDENCE ENTERPRISE LIMITED,CN,CN,"101 Building 8 (Buildings 8,3,7,2,4,1) No.5-4 Neihuan Road, Shanxia Community, Pinghu Street Shenzhen Guangdong CN",3010162782,KPN,Alarm; Conditioned Response Enuresis,2,"Gastroenterology, Urology",,openFDA
G. HIPP & SOHN GMBH,DE,DE,CARL-BENZ-STR. 1 NEUHAUSEN Baden-Wurttemberg DE,8010252,HXD,Clamp,1,"General, Plastic Surgery",,openFDA
"Kunshan Hi-Fortune Health Products Co., Ltd.",CN,CN,"NO.625 Juxiang Road, Zhangpu Town Kunshan City, Jiangsu CN",3009265647,IMW; INI; INB; IMS,Brake; Extension; Wheelchair; Vehicle; Motorized 3-Wheeled; Attachment; Commode; Support; Head And Trunk,1; 2,Physical Medicine,,openFDA
MULTI GARMEN INDONESIA,ID,ID,KEMANG RAYA NO. 368 PARAJANJAYA KEMANG KAB. BOGOR Jawa Barat ID,3042227943,KNP,Orthosis; Corrective Shoe,1,Physical Medicine,,openFDA
FRIEDRICH DANIELS GMBH,DE,DE,DOENHOFFSTRASSE 6 SOLINGEN North Rhine-Westphalia DE,9611390,FZS; OQG; MBL; LPH; KWQ,Curette; Surgical; General Use; Hip Prosthesis; Semi-Constrained; Cemented; Metal/Polymer; + Additive; Porous; Uncemented; Prosthesis; Hip; Porous Uncemented; Appliance; Fixation; Spinal Intervertebral Body,1; 2,"General, Plastic Surgery; Orthopedic",,openFDA
SPITREX ORTHOPEDICS SWITZERLAND SA,CH,CH,Girardet 29 Le Locle Neuchatel CH,3011500362,HRS; HSB; HWC,Plate; Fixation; Bone; Rod; Intramedullary And Accessories; Screw,2,Orthopedic,,openFDA
BAUER UND HASELBARTH-CHIRURG GMBH,DE,DE,SAUERBRUCHSTR. 7 ELLERAU Schleswig-Holstein DE,9610621,HGN; EXX; FGN; GWZ; HDF; HTF; GDJ; KBL; DWS; LXK,Stethoscope; Fetal; Probe; Rectal; Non-Powered; Retractor; Non-Self-Retaining; Percussor; Speculum; Vaginal; Metal; Curette; Clamp; Surgical; General & Plastic Surgery; Depressor; Metal Tongue; Instruments; Cardiovascular; Scrapper; Skin Specimen,1,"Obstetrics/Gynecology; Gastroenterology, Urology; Neurology; General, Plastic Surgery; Ear, Nose, Throat; Cardiovascular",,openFDA
DIAGNOSTIC GROUP LLC,US,MN,10395 W 70th St EDEN PRAIRIE MN US 55344,2113281,BZG,Spirometer; Diagnostic,2,Anesthesiology,,openFDA
Flexicare Lanka (Pvt) Ltd,LK,LK,"382/x, Kumbuka Road Bandaragama Western LK",3017202422,BZH,Meter; Peak Flow; Spirometry,2,Anesthesiology,,openFDA
AXIAL MEDICAL,US,PA,65 Richard Rd Ivyland PA US 18974,3010863450,HRS; HWC; NQP; ODP; MAX; MNH; MNI; KWP; KWQ; NKB; MQP; OSH; OLO; OVD; PEK; PHM,Plate; Fixation; Bone; Screw; Posterior Metal/Polymer Spinal System; Fusion; Intervertebral Fusion Device With Bone Graft; Cervical; Lumbar; Orthosis; Spondylolisthesis Spinal Fixation; Spinal Pedicle Fixation; Appliance; Spinal Interlaminal; Spinal Intervertebral Body; Thoracolumbosacral Pedicle Screw System; Spinal Vertebral Body Replacement Device; Pedicle Screw Spinal System; Adolescent Idiopathic Scoliosis; Orthopedic Stereotaxic Instrument; Intervertebral Fusion Device With Integrated Fixation; Spinous Process Plate; Thoracic,2,Orthopedic; Neurology,,openFDA
BIOMED LABORATORIES LLC,US,TX,8181 Eastpoint Drive Dallas TX US 75227,3006784948,FRO; MGQ,Dressing; Wound; Drug; Wound And Burn; Hydrogel W/Drug And/Or Biologic,U,Unknown,,openFDA
"CHANGZHOU TEMEIRUI MEDICAL PRODUCTS CO., LTD",CN,CN,"Building 34, No.249, Liangchang M. Road, Jintan District Changzhou Jiangsu CN",3025421758,MNL,Accessories; Cleaning Brushes; For Endoscope,1,"Gastroenterology, Urology",,openFDA
Millstone Medical Outsourcing LLC,US,MS,8836 Polk Lane Olive Branch MS US 38654,3010097171,BZA; MAX; MNH; KWP; NKB; MNI; KWQ; BZN; KTZ; HWJ; JXS; HXP; MQP; MDM; CGA; FZX; GAA,Connector; Airway (Extension); Intervertebral Fusion Device With Bone Graft; Lumbar; Orthosis; Spondylolisthesis Spinal Fixation; Appliance; Fixation; Spinal Interlaminal; Thoracolumbosacral Pedicle Screw System; Spinal Pedicle Fixation; Spinal Intervertebral Body; Cart; Emergency; Cardiopulmonary (Excluding Equipment); Caliper; Awl; Block; Cutting; Ent; Sterile; Instrument; Bending Or Contouring; Spinal Vertebral Body Replacement Device; Manual; Surgical; General Use; Glucose Oxidase; Glucose; Guide; Needle; Aspiration And Injection; Disposable,1; 2,"Anesthesiology; Orthopedic; Ear, Nose, Throat; General, Plastic Surgery; Clinical Chemistry",,openFDA
"Jiangyin Huaying Light Industrial Products Co., LTD",CN,CN,Yuetong Road Yuecheng Town Jiangyin Jiangsu CN,3026222938,FME,Gown; Examination,1,General Hospital,,openFDA
OTTO LEIBINGER GMBH,DE,DE,27 GRIESWEG MUEHLHEIM Baden-Wurttemberg DE,9614986,EIX; EMM; GEN; EMI; FSM; EMJ,Probe; Periodontic; Chisel; Osteotome; Surgical; Forceps; General & Plastic Surgery; File; Bone; Tray; Instrument; Elevator; Dental,1,"Dental; General, Plastic Surgery",,openFDA
"ANJI HONGDE MEDICAL PRODUCTS CO., LTD.",CN,CN,"Building No.1,3,4,5,Bamboo Industrial Zone,Xiaofeng Town HUZHOU Zhejiang CN",3005621808,IPM; NAD; FYF; KGB; FQM; FOD; FRO,Cover; Limb; Dressing; Wound; Occlusive; Cap; Surgical; Mask; Oxygen; Non-Rebreathing; Bandage; Elastic; Device; Occlusion; Umbilical; Drug,1; U,"Physical Medicine; General, Plastic Surgery; Anesthesiology; General Hospital; Unknown",,openFDA
"BIRD & CRONIN, LLC",US,MN,1200 TRAPP RD Eagan MN US 55121,2182345,IPY,Orthosis; Lumbo-Sacral,1,Physical Medicine,,openFDA
"HOGY MEDICAL CO., LTD.",JP,JP,MIHO NO.1 PLANT INASHIKI-GUN Ibaraki JP,3003624296,JOJ,Indicator; Physical/Chemical Sterilization Process,2,General Hospital,,openFDA
QSA SURGICAL (PVT) LTD.,PK,PK,GHUINKE SIALKOT Punjab PK,8040233,HNC; HXS; JYR; GDJ; DXC; KYZ; HXK; JYA; GDO,Specula; Ophthalmic; Twister; Wire; Nipper; Malleus; Clamp; Surgical; General & Plastic Surgery; Vascular; Syringe; Irrigating (Non Dental); Holder; Needle; Orthopedic; Scissors; Wire Cutting; Ent; Sterile; Applier; Clip,1; 2,"Ophthalmic; Orthopedic; Ear, Nose, Throat; General, Plastic Surgery; Cardiovascular; General Hospital",,openFDA
Covidien,US,CT,60 Middletown Ave North Haven CT US 06473,1219930,GDW; FZP; HET,Staple; Implantable; Clip; Laparoscope; Gynecologic (And Accessories),2,"General, Plastic Surgery; Obstetrics/Gynecology",K013860; K905587; K915338,openFDA
"Tasco Medical Industries Co., Ltd.",CN,CN,"301, Building E, Hong Zhu Yongqi Science Park Bao An District, Shenzhen Guangdong CN",3007748817,LRJ,Disinfectant; Medical Devices,1,General Hospital,,openFDA
"Abbott Diagnostics (Shanghai) Co., Ltd.",CN,CN,151 LIBING ROAD Shanghai CN,3005128563,NGA,Test; Follicle Stimulating Hormone (Fsh); Over The Counter,1,Clinical Chemistry,,openFDA
"NOPA INSTRUMENTS, MEDIZINTECHNIK GMBH",DE,DE,WEILATTEN 7-9 TUTTLINGEN Baden-Wurttemberg DE,8010704,EMI; GAD; FNS; EIG; HPN; GAF; KCP; HMR; HDF; EML; EKK; KAD; GWX; EMH,File; Bone; Surgical; Retractor; Ring Cutter; All Types; Magnet; Permanent; Spatula; General & Plastic Surgery; Syringe; Ent; Marker; Ocular; Speculum; Vaginal; Metal; Chisel; Spreader; Pulp Canal Filling Material; Endodontic; Elevator; Fork; Tuning; Forceps; Rongeur,1,"Dental; General, Plastic Surgery; General Hospital; Ophthalmic; Ear, Nose, Throat; Obstetrics/Gynecology; Neurology",,openFDA
Paragon Medical Inc.,US,UT,125 W 1000 S Smithfield UT US 84335,1000517406,HRS; HWC; LXT; KTT; OVD; OVE; LPH; KWT; KWS; PKC; MBF; PAO; HTO; HRX,Plate; Fixation; Bone; Screw; Appliance; Nail/Blade/Plate Combination; Multiple Component; Metal Composite; Intervertebral Fusion Device With Integrated Fixation; Lumbar; Cervical; Prosthesis; Hip; Semi-Constrained; Metal/Polymer; Porous Uncemented; Shoulder; Non-Constrained; Metal/Polymer Cemented; Total Anatomic Shoulder; Uncemented Metaphyseal Humeral Stem With No Diaphyseal Incursion; Uncemented; Metal/Polymer + Additive; Cemented; Reamer; Arthroscope,2; 1,Orthopedic,,openFDA
JOSEF BACHER GMBH,DE,DE,Eisenbahnstr. 19 Rietheim-Weilheim Baden-Wurttemberg DE,3013031133,EZO,Urethrotome,2,"Gastroenterology, Urology",,openFDA
SELENIUM MEDICAL S.A.S.,FR,FR,9049 Rue de Quebec La Rochelle Charente-Maritime FR,1000461041,HRS; GFF; HWC,Plate; Fixation; Bone; Bur; Surgical; General & Plastic Surgery; Screw,2; 1,"Orthopedic; General, Plastic Surgery",,openFDA
"WENZHOU FIRST LIGHT INDUSTRY CO.,LTD",CN,CN,1901-19FL NIUSHAN BUSINESS BLDG WENZHOU Zhejiang CN,3033858295,IPG,Shoe; Cast,1,Physical Medicine,,openFDA
Stengelin Medical GmbH,DE,DE,AM KIRCHENWEG 5 TUTTLINGEN Baden-Wurttemberg DE,9611278,HSO; HAO; FZY; GDR,Saw; Instrument; Surgical; Non-Powered; Hammer; Manual And Accessories,1,"General, Plastic Surgery; Neurology",,openFDA
Lake Region Medical,US,MN,340 Lake Hazeltine Dr CHASKA MN US 55318,2126666,DQX; OCY; HQC; DWZ,Wire; Guide; Catheter; Endoscopic Guidewire; Gastroenterology-Urology; Unit; Phacofragmentation; Device; Biopsy; Endomyocardial,2,"Cardiovascular; Gastroenterology, Urology; Ophthalmic",K140482; K991486; K011084; K140485; K042338; K011968,openFDA
B & J Medical LLC,US,IN,4268 East US Hwy 6 Kendallville IN US 46755,3009973699,KIJ; HWC; HRS; HSB; KTT; OSN,Instrument; Surgical; Orthopedic; Dc-Powered Motor And Accessory/Attachment; Screw; Fixation; Bone; Plate; Rod; Intramedullary And Accessories; Appliance; Nail/Blade/Plate Combination; Multiple Component; Software For Diagnosis/Treatment,1; 2,"General, Plastic Surgery; Orthopedic",,openFDA
ZimVie Spain S.L.U.,ES,ES,"c/Islas Baleares, 50 Paterna Valencia ES",3009840806,NHA; DZE,Abutment; Implant; Dental; Endosseous; Root-Form,2,Dental,,openFDA
AvailMed S.A.De C.V.,MX,MX,C.Industrial Lt.001 Mz.105 Tijuana Baja California MX,3010291427,DQO; FTL; GEI; HQC; DQX; DYB; FMF; KYG; KYW; LHI; NEP,Catheter; Intravascular; Diagnostic; Mesh; Surgical; Polymeric; Electrosurgical; Cutting & Coagulation & Accessories; Unit; Phacofragmentation; Wire; Guide; Introducer; Syringe; Piston; Device; Irrigation; Ocular Surgery; Container; Liquid Medication; Graduated; Set; I.V. Fluid Transfer; System/Device; Pharmacy Compounding,2; 1,"Cardiovascular; General, Plastic Surgery; Ophthalmic; General Hospital",,openFDA
"WELCH ALLYN DE MEXICO, S. DE R.L. DE C.V.",MX,MX,CALLE EMILIO FLORES 2471-A and 2469-C TIJUANA Baja California MX,3006087789,MWJ; HKO; NHJ; MHX,Electrocardiograph; Ambulatory (Without Analysis); Refractometer; Ophthalmic; Device; Positive Pressure Breathing; Intermittent; Monitor; Physiological; Patient(With Arrhythmia Detection Or Alarms),2; 1,Cardiovascular; Ophthalmic; Anesthesiology,,openFDA
STRYKER MANUFACTURING KALAMAZOO,US,MI,6201 South Sprinkle Road Portage MI US 49002,3007997036,HWE; HBB; ERL; GFF; HBE; OLO; KCY,Instrument; Surgical; Orthopedic; Ac-Powered Motor And Accessory/Attachment; Motor; Drill; Pneumatic; Ent (Electric Or Pneumatic) Including Handpiece; Bur; General & Plastic Surgery; Drills; Burrs; Trephines & Accessories (Simple; Powered); Orthopedic Stereotaxic Instrument; Tourniquet,1; 2,"General, Plastic Surgery; Neurology; Ear, Nose, Throat",,openFDA
CERAMTEC GmbH Medical Products Division,DE,DE,CeramTec - Weg 1 MARKTREDWITZ Bavaria DE,3001278222,OQI; LZO; LPH; OQG; MEH; JDI,Hip; Semi-Constrained; Cemented; Metal/Ceramic/Polymer + Additive; Porous Uncemented; Prosthesis; Metal/Ceramic/Polymer; Cemented Or Non-Porous; Uncemented; Metal/Polymer; Hip Prosthesis; + Additive; Porous; Metal / Polymer; Non-Porous; Calcium Phosphate,2,Orthopedic,,openFDA
OERTEL MEDICAL GMBH,DE,DE,OBERE VORSTADT 19-20 TUTTLINGEN Baden-Wurttemberg DE,9612075,HNB; HNH; HMR; HRH; HNL,Spoon; Ophthalmic; Ring; Ophthalmic (Flieringa); Marker; Ocular; Trephine; Manual; Probe; Lachrymal,1,Ophthalmic,,openFDA
MicroVention Costa Rica S.R.L.,CR,CR,Zona Franca Coyol . Alajuela CR,3010079067,HCG; DQY; KRD; DQO; OUT; JCX; BTA,Device; Neurovascular Embolization; Catheter; Percutaneous; Vascular; For Promoting Embolization; Intravascular; Diagnostic; Intracranial Aneurysm Flow Diverter; Apparatus; Suction; Ward Use; Portable; Ac-Powered; Pump; Aspiration (Manual Or Powered),2; 3,"Neurology; Cardiovascular; Unknown; General, Plastic Surgery",,openFDA
Orchid Orthopedic Solutions Alabama LLC,US,AL,331 City Park Dr SE Arab AL US 35016,3009888740,KRO; HRY; KRR; HSX; KRQ; JWH; NPJ; MBH; MQP; NUH; NKB; KWP; MNI; OSH; KWQ; MNH; MAX,Prosthesis; Knee; Femorotibial; Constrained; Cemented; Metal/Polymer; Semi-Constrained; Patello/Femoral; Non-Constrained; Patello/Femorotibial; Polymer/Metal/Polymer; Patellofemorotibial; Knee Patellofemorotibial; Partial; Uncemented; Porous; Coated; Spinal Vertebral Body Replacement Device; Stimulator; Nerve; Transcutaneous; Over-The-Counter; Thoracolumbosacral Pedicle Screw System; Appliance; Fixation; Spinal Interlaminal; Orthosis; Spinal Pedicle Fixation; Pedicle Screw Spinal System; Adolescent Idiopathic Scoliosis; Spinal Intervertebral Body; Spondylolisthesis Spinal Fixation; Intervertebral Fusion Device With Bone Graft; Lumbar,2,Orthopedic; Neurology,,openFDA
"HONY MEDICAL CO., LTD",CN,CN,"No.12, 9 Road, Changlong Ind. Zone Taishan Guangdong CN",3013595964,EYJ,Holder; Ureteral Catheter,1,"Gastroenterology, Urology",,openFDA
"Visionary Optics, LLC",US,VA,45472 Holiday Dr STE 5 Sterling VA US 20166,3043365583,HQD,Lens; Contact (Other Material) - Daily,2,Ophthalmic,,openFDA
M & C SPECIALTIES CO.,US,PA,90 JAMES WAY Southampton PA US 18966,2523928,KGX,Tape And Bandage; Adhesive,1,General Hospital,,openFDA
BRITEMED TECHNOLOGY INC.,TW,TW,"3F., No. 306,306-3, 13F., No. 306,306-3, Sec. 1, Datong Rd., Xizhi Dist., New Taipei City TW",3012843412,FAJ; EOQ; CCW; FET; FDT,Cystoscope And Accessories; Flexible/Rigid; Bronchoscope (Flexible Or Rigid); Laryngoscope; Rigid; Endoscopic Video Imaging System/Component; Gastroenterology-Urology; Duodenoscope And Accessories,2; 1,"Gastroenterology, Urology; Ear, Nose, Throat; Anesthesiology",,openFDA
MIRACLE MEDICAL INDUSTRIES,EG,EG,104 Industrial Zone El Obour City Al Qahirah EG,3006943846,IPX; EFN; KTD; IPM; HWN; ILG; KGX; LZB; HSP; ITG,Orthosis; Rib Fracture; Soft; Cotton; Roll; Abdominal; Cover; Limb; Instrument; Compression; Stocking; Elastic; Tape And Bandage; Adhesive; Finger Cot; Splint; Traction; Bandage; Cast,1,Physical Medicine; Dental; Orthopedic; General Hospital,,openFDA
RMS CO.,US,MN,8600 EVERGREEN BLVD. MINNEAPOLIS MN US 55433,2183946,KWP; NKB; MNI; JDB; OVE; PGM; KWQ; OLO; HRS; MNH; LXT; HWC; KYJ; MAX; ODP; MQP,Appliance; Fixation; Spinal Interlaminal; Thoracolumbosacral Pedicle Screw System; Orthosis; Spinal Pedicle Fixation; Prosthesis; Elbow; Semi-Constrained; Cemented; Intervertebral Fusion Device With Integrated Fixation; Cervical; Growing Rod System; Spinal Intervertebral Body; Orthopedic Stereotaxic Instrument; Plate; Bone; Spondylolisthesis Spinal Fixation; Nail/Blade/Plate Combination; Multiple Component; Metal Composite; Screw; Finger; Constrained; Polymer; Intervertebral Fusion Device With Bone Graft; Lumbar; Spinal Vertebral Body Replacement Device,2,Orthopedic; Neurology,,openFDA
"ARGON MEDICAL DEVICES, INC.",US,IL,241 W Palatine Rd WHEELING IL US 60090,1417485,GAA; KNW; FMI; JAQ; DYB; GCB; GDM,Needle; Aspiration And Injection; Disposable; Instrument; Biopsy; Hypodermic; Single Lumen; System; Applicator; Radionuclide; Remote-Controlled; Introducer; Catheter; Reusable,1; 2,"General, Plastic Surgery; Gastroenterology, Urology; General Hospital; Radiology; Cardiovascular",K863848; K851838; K852428,openFDA
Covidien,DO,DO,ZONA FRANCA DE SAN ISIDRO - Santo Domingo DO,9612501,EOX; ETB; JXG,Esophagoscope (Flexible Or Rigid); Prosthesis; Partial Ossicular Replacement; Shunt; Central Nervous System And Components,2,"Ear, Nose, Throat; Neurology",,openFDA
Meditera Tibbi Malzeme Sanayi ve Ticaret A.S.,TR,TR,Ibni Melek Mah. Tire Izmir TR,3006534321,MRZ; FRN; FPA; OGG; NHJ; CBP,Accessories; Pump; Infusion; Set; Administration; Intravascular; Humidifier Nebulizer Kit; Device; Positive Pressure Breathing; Intermittent; Valve; Non-Rebreathing,2,General Hospital; Anesthesiology,,openFDA
NORAS MRI products GMBH,DE,DE,LEIBNIZSTRASSE 4 HOECHBERG Bavaria DE,3004929307,LNH; MOS,System; Nuclear Magnetic Resonance Imaging; Coil; Magnetic Resonance; Specialty,2,Radiology,K052987; K060758,openFDA
X-CEL SPECIALTY CONTACTS,US,GA,2775 Premiere Pkwy Ste 600 DULUTH GA US 30097,1065845,HQD,Lens; Contact (Other Material) - Daily,2,Ophthalmic,,openFDA
NANTONG HEALTH & BEYOND HYGIENIC PRODUCTS INC.,CN,CN,"No.118, Yuxian road, North Town Street Rugao City Jiangsu CN",3010165308,NUC,Lubricant; Personal,2,Obstetrics/Gynecology,,openFDA
"NORDENT MFG., INC.",US,IL,610 BONNIE LANE ELK GROVE VILLAGE IL US 60007,1419489,EMO; EMI; EIX,Knife; Periodontic; File; Bone; Surgical; Probe,1,Dental,,openFDA
ATL Technology CR Limitada,CR,CR,Flexipark Industrial Park Alajuela CR,3012263546,NVT,Tubing And Tubing/Filter Fits,1,Obstetrics/Gynecology,,openFDA
Jabil Switzerland Manufacturing GmbH (Le Locle),CH,CH,Chemin Blanc 36 - 38 Le Locle Neuchatel CH,3015831087,MAX; ODP; MQP; KWQ; MNH; OSH; MNI; NKB; KWP; NKG; HWE; PML,Intervertebral Fusion Device With Bone Graft; Lumbar; Cervical; Spinal Vertebral Body Replacement Device; Appliance; Fixation; Spinal Intervertebral Body; Orthosis; Spondylolisthesis Spinal Fixation; Pedicle Screw Spinal System; Adolescent Idiopathic Scoliosis; Spinal Pedicle Fixation; Thoracolumbosacral Pedicle Screw System; Spinal Interlaminal; Posterior Cervical Screw System; Instrument; Surgical; Orthopedic; Ac-Powered Motor And Accessory/Attachment; Bone Cement; Posterior Screw Augmentation,2; 1,"Orthopedic; General, Plastic Surgery",,openFDA
NEW PERFECT DENTAL LAB,CN,CN,"Area A 5F Block 10 & Area B 2F Block 7, Yangbei Industrial Zone, Huangtian, Hangcheng St., Bao'an District SHENZHEN Guangdong CN",3004556094,NHA; NSJ,Abutment; Implant; Dental; Endosseous; Restoration; Noble Metal,2; N,Dental; Unknown,,openFDA
